ulid,flight_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h0knzy6mr4d058zna2qrm6ht,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000006E49EB53E0325C404809040C281E1DC0,57,15,2023-05-17 01:44:57,"{""lla"": {""lat"": -7.279449641939475, ""lng"": 112.79494188287056}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 62.951380206214225, ""coordinate"": {""x"": 95.94785450552794, ""y"": -396.4834916099983, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy6s4xkapnfqkjtw097y,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000DD5156AAE0325C4092F3B1110B1E1DC0,57,15,2023-05-17 01:45:00,"{""lla"": {""lat"": -7.279339100347822, ""lng"": 112.79496248654767}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 64.49936496538344, ""coordinate"": {""x"": 98.2204347373548, ""y"": -384.19171196896775, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy6se2wnrh08yz63r6f1,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000A2FA878DE0325C40A9FA77BA141E1DC0,57,15,2023-05-17 01:44:59,"{""lla"": {""lat"": -7.27937594754504, ""lng"": 112.79495561865532}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 63.98337004566036, ""coordinate"": {""x"": 97.46290799341251, ""y"": -388.28897151300106, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy6sv5y15p3aqp86p3px,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000017A924C7E0325C407CECEB68011E1DC0,57,15,2023-05-17 01:45:01,"{""lla"": {""lat"": -7.279302253150605, ""lng"": 112.79496935444008}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.01535988510649, ""coordinate"": {""x"": 98.9779614812971, ""y"": -380.0944527630538, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy6z11ph1drtj80y92x7,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000008C57C100E1325C404EDE5F17EE1D1DC0,57,15,2023-05-17 01:45:03,"{""lla"": {""lat"": -7.27922855875617, ""lng"": 112.79498309022485}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.04734972455263, ""coordinate"": {""x"": 100.49301497102933, ""y"": -371.8999353575006, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy6z38yh4bvq4wy2fmma,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000086B18F1DE1325C4037D7996EE41D1DC0,57,15,2023-05-17 01:45:04,"{""lla"": {""lat"": -7.279191711558952, ""lng"": 112.7949899581172}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.5633446442757, ""coordinate"": {""x"": 101.2505417149716, ""y"": -367.8026771585542, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy6zqj3yvjtbtfheh3n2,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000005200F3E3E0325C4065E525C0F71D1DC0,57,15,2023-05-17 01:45:02,"{""lla"": {""lat"": -7.279265405953387, ""lng"": 112.79497622233244}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.53135480482956, ""coordinate"": {""x"": 99.73548822893468, ""y"": -375.99719389121753, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy76yvds6838ntbafm0j,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000FB5F2C57E1325C4098C80D1DD11D1DC0,57,15,2023-05-17 01:45:06,"{""lla"": {""lat"": -7.279118017164517, ""lng"": 112.79500369390198}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 67.59533448372184, ""coordinate"": {""x"": 102.76559520470384, ""y"": -359.60816177421117, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy77prwykmf6q5rhd6w9,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000C1085E3AE1325C40AFCFD3C5DA1D1DC0,57,15,2023-05-17 01:45:05,"{""lla"": {""lat"": -7.279154864361735, ""lng"": 112.7949968260096}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 67.07933956399876, ""coordinate"": {""x"": 102.00806846076156, ""y"": -363.7054192978427, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy78kskbxz6few879syt,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000035B7FA73E1325C4082C14774C71D1DC0,57,15,2023-05-17 01:45:07,"{""lla"": {""lat"": -7.2790811699673, ""lng"": 112.79501056179436}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 68.1113294034449, ""coordinate"": {""x"": 103.52312194864612, ""y"": -355.51090458546565, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy7v0x2ybdb83kz8gkt3,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000A4BF65CAE1325C40CCABF579AA1D1DC0,57,15,2023-05-17 01:45:10,"{""lla"": {""lat"": -7.278970628375648, ""lng"": 112.7950311654715}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 69.65931416261411, ""coordinate"": {""x"": 105.79570218232064, ""y"": -343.21913504182504, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy7vehmpwqbz2r5r0y81,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000003011C990E1325C406BBA81CBBD1D1DC0,57,15,2023-05-17 01:45:08,"{""lla"": {""lat"": -7.279044322770083, ""lng"": 112.79501742968674}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 68.62732432316797, ""coordinate"": {""x"": 104.2806486925884, ""y"": -351.41364773472407, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy7vkdhnzhf41vmv29kb,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000006A6897ADE1325C4054B3BB22B41D1DC0,57,15,2023-05-17 01:45:09,"{""lla"": {""lat"": -7.2790074755728655, ""lng"": 112.79502429757912}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 69.14331924289104, ""coordinate"": {""x"": 105.03817543837836, ""y"": -347.3163912196768, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy87n2ke967dzakmjk5m,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000DF1634E7E1325C40B5A42FD1A01D1DC0,57,15,2023-05-17 01:45:11,"{""lla"": {""lat"": -7.278933781178431, ""lng"": 112.79503803336388}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 70.17530908233717, ""coordinate"": {""x"": 106.55322892441528, ""y"": -339.1218791997831, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy87p6bpw845jfb9wztx,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000D9700204E2325C409F9D6928971D1DC0,57,15,2023-05-17 01:45:12,"{""lla"": {""lat"": -7.278896933981213, ""lng"": 112.79504490125626}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 70.69130400206024, ""coordinate"": {""x"": 107.31075567020522, ""y"": -335.0246236932046, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy87vm3dwypv2wwwxzbe,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000014C8D020E2325C408896A37F8D1D1DC0,57,15,2023-05-17 01:45:13,"{""lla"": {""lat"": -7.278860086783996, ""lng"": 112.79505176914864}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 71.2072989217833, ""coordinate"": {""x"": 108.06828241599516, ""y"": -330.9273685247454, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy988943e8ac01ahy6xj,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000004E1F9F3DE2325C40718FDDD6831D1DC0,57,15,2023-05-17 01:45:14,"{""lla"": {""lat"": -7.278823239586778, ""lng"": 112.79505863704102}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 71.72329384150638, ""coordinate"": {""x"": 108.8258091580898, ""y"": -326.83011369371275, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy9aafwwsz3qnk1maare,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000083D03B77E2325C40D2805185701D1DC0,57,15,2023-05-17 01:45:16,"{""lla"": {""lat"": -7.278749545192343, ""lng"": 112.7950723728258}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 72.75528368095252, ""coordinate"": {""x"": 110.34086264966967, ""y"": -318.63560503988515, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy9bgsqjrn7kz5zcwcqm,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000088766D5AE2325C405A88172E7A1D1DC0,57,15,2023-05-17 01:45:15,"{""lla"": {""lat"": -7.278786392389561, ""lng"": 112.7950655049334}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 72.23928876122945, ""coordinate"": {""x"": 109.58333590387971, ""y"": -322.73285919895176, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy9qr41hvxz74s26hyvf,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000BD270A94E2325C40BB798BDC661D1DC0,57,15,2023-05-17 01:45:17,"{""lla"": {""lat"": -7.278712697995126, ""lng"": 112.79507924071818}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 73.27127860067559, ""coordinate"": {""x"": 111.09838939361197, ""y"": -314.53835121824505, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy9r9tynqngefwvt5645,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000F77ED8B0E2325C40A572C5335D1D1DC0,57,15,2023-05-17 01:45:18,"{""lla"": {""lat"": -7.278675850797908, ""lng"": 112.79508610861056}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 73.78727352039864, ""coordinate"": {""x"": 111.85591613755425, ""y"": -310.4410977305671, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzy9rr9f11qe99gpja18a,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000032D6A6CDE2325C408E6BFF8A531D1DC0,57,15,2023-05-17 01:45:19,"{""lla"": {""lat"": -7.278639003600691, ""lng"": 112.79509297650294}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 74.30326844012171, ""coordinate"": {""x"": 112.6134428833442, ""y"": -306.3438445825097, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyacmvzsc0rt8d56xvav,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000067874307E3325C40605D7339401D1DC0,57,15,2023-05-17 01:45:21,"{""lla"": {""lat"": -7.278565309206256, ""lng"": 112.7951067122877}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 75.33525827956785, ""coordinate"": {""x"": 114.12849637122876, ""y"": -298.14933929255415, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyad78apxkzzmp4zrsv8,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000002C3075EAE2325C40776439E2491D1DC0,57,15,2023-05-17 01:45:20,"{""lla"": {""lat"": -7.2786021564034735, ""lng"": 112.79509984439532}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 74.81926335984478, ""coordinate"": {""x"": 113.37096962728648, ""y"": -302.246591768299, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyaeh304jv7j7zvr8teg,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000A1DE1124E3325C40D855AD90361D1DC0,57,15,2023-05-17 01:45:22,"{""lla"": {""lat"": -7.278528462009039, ""lng"": 112.79511358018009}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 75.85125319929091, ""coordinate"": {""x"": 114.8860231170187, ""y"": -294.0520871537738, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyapqcwzs06417sk8xhj,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000DB35E040E3325C40C24EE7E72C1D1DC0,57,15,2023-05-17 01:45:23,"{""lla"": {""lat"": -7.278491614811822, ""lng"": 112.79512044807248}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 76.367248119014, ""coordinate"": {""x"": 115.643549860961, ""y"": -289.9548353509188, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyaq4tw1xnypf84h0146,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000168DAE5DE3325C40AB47213F231D1DC0,57,15,2023-05-17 01:45:24,"{""lla"": {""lat"": -7.278454767614604, ""lng"": 112.79512731596483}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 76.88324303873705, ""coordinate"": {""x"": 116.40107660490328, ""y"": -285.857583884451, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyarjmymmh3m3ndjqjhp,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000010E77C7AE3325C4094405B96191D1DC0,57,15,2023-05-17 01:45:25,"{""lla"": {""lat"": -7.278417920417387, ""lng"": 112.79513418385724}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 77.39923795846012, ""coordinate"": {""x"": 117.15860334884556, ""y"": -281.76033275517875, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyb0pkeqep54hxbj9r65,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000859519B4E3325C406632CF44061D1DC0,57,15,2023-05-17 01:45:27,"{""lla"": {""lat"": -7.278344226022952, ""lng"": 112.795147919642}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 78.43122779790626, ""coordinate"": {""x"": 118.6736568385778, ""y"": -273.56583150302436, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyb1bv1kj4q2nfvznyyx,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000004A3E4B97E3325C407D3995ED0F1D1DC0,57,15,2023-05-17 01:45:26,"{""lla"": {""lat"": -7.278381073220169, ""lng"": 112.7951410517496}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 77.91523287818319, ""coordinate"": {""x"": 117.9161300946355, ""y"": -277.6630819624092, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyb3wj0hp2188tjep54m,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000BFECE7D0E3325C40DE2A099CFC1C1DC0,57,15,2023-05-17 01:45:28,"{""lla"": {""lat"": -7.278307378825734, ""lng"": 112.79515478753436}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 78.94722271762932, ""coordinate"": {""x"": 119.43118358252008, ""y"": -269.4685813823363, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyb81tbmv50hbmhzcmpw,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000B946B6EDE3325C40C82343F3F21C1DC0,57,15,2023-05-17 01:45:29,"{""lla"": {""lat"": -7.278270531628517, ""lng"": 112.79516165542675}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 79.46321763735239, ""coordinate"": {""x"": 120.18871032831002, ""y"": -265.37133159988315, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyb83ywbchdqtqbdpbpc,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000F49D840AE4325C40B11C7D4AE91C1DC0,57,15,2023-05-17 01:45:30,"{""lla"": {""lat"": -7.278233684431299, ""lng"": 112.79516852331912}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 79.97921255707546, ""coordinate"": {""x"": 120.9462370722523, ""y"": -261.2740821528933, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyb95pm7hbma80q7kzz2,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000002EF55227E4325C409A15B7A1DF1C1DC0,57,15,2023-05-17 01:45:31,"{""lla"": {""lat"": -7.278196837234082, ""lng"": 112.79517539121152}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 80.49520747679853, ""coordinate"": {""x"": 121.70376381434696, ""y"": -257.1768330418288, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybead67amj3h3bw68nq,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000694C2144E4325C40830EF1F8D51C1DC0,57,15,2023-05-17 01:45:32,"{""lla"": {""lat"": -7.278159990036864, ""lng"": 112.7951822591039}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 81.01120239652158, ""coordinate"": {""x"": 122.46129056013687, ""y"": -253.07958426715143, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyber1s908t0tmtdpazn,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000063A6EF60E4325C40FB062B50CC1C1DC0,57,15,2023-05-17 01:45:33,"{""lla"": {""lat"": -7.278123142839648, ""lng"": 112.79518912699628}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 81.52719731624465, ""coordinate"": {""x"": 123.21881730592682, ""y"": -248.98233583059343, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybfmwxfq4n86yw3vzxg,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000009DFDBD7DE4325C40E5FF64A7C21C1DC0,57,15,2023-05-17 01:45:34,"{""lla"": {""lat"": -7.27808629564243, ""lng"": 112.79519599488866}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 82.04319223596772, ""coordinate"": {""x"": 123.97634404802146, ""y"": -244.8850877271893, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybnnb9khj3map96c7ek,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000012AC5AB7E4325C40B7F1D855AF1C1DC0,57,15,2023-05-17 01:45:36,"{""lla"": {""lat"": -7.278012601247995, ""lng"": 112.79520973067342}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 83.07518207541385, ""coordinate"": {""x"": 125.49139753775368, ""y"": -236.69059253554747, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybnrehg0cesqck8h2rd,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000D8548C9AE4325C40CEF89EFEB81C1DC0,57,15,2023-05-17 01:45:35,"{""lla"": {""lat"": -7.278049448445213, ""lng"": 112.79520286278104}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 82.5591871556908, ""coordinate"": {""x"": 124.7338707938114, ""y"": -240.7878399643296, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybpqbnqbp5dj93j9q7a,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000000C0629D4E4325C40A0EA12ADA51C1DC0,57,15,2023-05-17 01:45:37,"{""lla"": {""lat"": -7.277975754050778, ""lng"": 112.7952165985658}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 83.59117699513693, ""coordinate"": {""x"": 126.24892428169598, ""y"": -232.5933454440764, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybx5k5cg8b3p2hdzb8c,01h0knzrcxtjm1xg00yeqz5b5r,0x00000000010100000081B4C50DE5325C4002DC865B921C1DC0,57,15,2023-05-17 01:45:39,"{""lla"": {""lat"": -7.277902059656343, ""lng"": 112.79523033435056}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 84.62316683458306, ""coordinate"": {""x"": 127.7639777714282, ""y"": -224.3988522706423, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybxzffh8n8gv35ng7tv,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000475DF7F0E4325C4089E34C049C1C1DC0,57,15,2023-05-17 01:45:38,"{""lla"": {""lat"": -7.27793890685356, ""lng"": 112.79522346645818}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 84.10717191485999, ""coordinate"": {""x"": 127.00645102748592, ""y"": -228.496098689108, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzybyvr33mefypsb9crr7,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000BC0B942AE5325C40EBD4C0B2881C1DC0,57,15,2023-05-17 01:45:40,"{""lla"": {""lat"": -7.277865212459125, ""lng"": 112.79523720224294}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 85.13916175430613, ""coordinate"": {""x"": 128.52150451537048, ""y"": -220.3016061893721, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyc30m7d6v3zc2m2jc4r,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000F0BC3064E5325C40BDC63461751C1DC0,57,15,2023-05-17 01:45:42,"{""lla"": {""lat"": -7.27779151806469, ""lng"": 112.7952509380277}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 86.17115159375226, ""coordinate"": {""x"": 130.03655800510273, ""y"": -212.10711503333735, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyc3q3f9k59gd2b14xf0,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000B6656247E5325C40D4CDFA097F1C1DC0,57,15,2023-05-17 01:45:41,"{""lla"": {""lat"": -7.277828365261908, ""lng"": 112.79524407013533}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 85.6551566740292, ""coordinate"": {""x"": 129.27903125931277, ""y"": -216.20436044379625, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyc5cq19tr8v9z9cvazd,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000002B14FF80E5325C40A6BF6EB86B1C1DC0,57,15,2023-05-17 01:45:43,"{""lla"": {""lat"": -7.277754670867473, ""lng"": 112.79525780592007}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 86.68714651347533, ""coordinate"": {""x"": 130.79408474719736, ""y"": -208.0098699606514, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzyca1djsjxgmgdtr4rf3,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000A0C29BBAE5325C4008B1E266581C1DC0,57,15,2023-05-17 01:45:45,"{""lla"": {""lat"": -7.277680976473038, ""lng"": 112.79527154170484}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 87.71913635292147, ""coordinate"": {""x"": 132.30913823877722, ""y"": -199.81538082513393, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzycatpxk2khjh9q04e2j,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000656BCD9DE5325C408FB8A80F621C1DC0,57,15,2023-05-17 01:45:44,"{""lla"": {""lat"": -7.277717823670256, ""lng"": 112.79526467381248}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 87.2031414331984, ""coordinate"": {""x"": 131.5516114929873, ""y"": -203.9126252253919, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzycc5bjrr402b00hjhdw,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000009A1C6AD7E5325C40F1A91CBE4E1C1DC0,57,15,2023-05-17 01:45:46,"{""lla"": {""lat"": -7.277644129275821, ""lng"": 112.79527840959724}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 88.23513127264452, ""coordinate"": {""x"": 133.06666498087188, ""y"": -195.71813676287985, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzycg0mazgwpkzd1n0xz3,01h0knzrcxtjm1xg00yeqz5b5r,0x000000000101000000D47338F4E5325C40DAA25615451C1DC0,57,15,2023-05-17 01:45:47,"{""lla"": {""lat"": -7.277607282078603, ""lng"": 112.79528527748964}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 88.75112619236761, ""coordinate"": {""x"": 133.8241917266618, ""y"": -191.62089303632007, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzycgwxjv5svkr6hk8qsn,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000000FCB0611E6325C40C39B906C3B1C1DC0,57,15,2023-05-17 01:45:48,"{""lla"": {""lat"": -7.277570434881386, ""lng"": 112.795292145382}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 89.26712111209066, ""coordinate"": {""x"": 134.58171847245174, ""y"": -187.5236496445308, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzychrdgk8x2xhzg1ag0z,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000004922D52DE6325C40AC94CAC3311C1DC0,57,15,2023-05-17 01:45:49,"{""lla"": {""lat"": -7.277533587684168, ""lng"": 112.7952990132744}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 89.78311603181373, ""coordinate"": {""x"": 135.33924521824167, ""y"": -183.42640659097637, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
01h0knzycq65spj903gb2t5eg2,01h0knzrcxtjm1xg00yeqz5b5r,0x0000000001010000007ED37167E6325C400E863E721E1C1DC0,57,15,2023-05-17 01:45:51,"{""lla"": {""lat"": -7.277459893289733, ""lng"": 112.79531274905916}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 90.81510587125987, ""coordinate"": {""x"": 136.85429870427862, ""y"": -175.23192149418392, ""z"": 57}}",2023-05-17 01:43:01,2023-05-17 01:43:01
