ulid,flight_id,path_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h2vz6ynwa2nt5ff99mg3f7cx,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000C40D5C7873325C40002CC73F11201DC0,52.571428574109,15,2023-06-14 03:37:05,"{""lla"": {""alt"": 52.571428574108864, ""lat"": -7.281315800219965, ""lng"": 112.78829773892672}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 97.6529401149229, ""coordinate"": {""x"": -636.8994954342502, ""y"": -603.993231303105, ""z"": 52.571428574108864}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ynxppmt6kw4tt6ge3qs,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000E1A091F672325C400B6C699D0B201DC0,52.537414968731,15,2023-06-14 03:37:06,"{""lla"": {""alt"": 52.5374149687305, ""lat"": -7.281294307288555, ""lng"": 112.78826679441046}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 97.86476861842598, ""coordinate"": {""x"": -640.3126675361515, ""y"": -601.6032937389544, ""z"": 52.5374149687305}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ynxvyb7bz08x32cbgfz,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000807E89D5DD325C40F77C0E85F9211DC0,58.305555556658,15,2023-06-14 03:32:19,"{""lla"": {""alt"": 58.30555555665844, ""lat"": -7.283178404816867, ""lng"": 112.79478968074142}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.04608979914754, ""coordinate"": {""x"": 79.15999922604728, ""y"": -811.1086759327178, ""z"": 58.30555555665844}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yny88mx3b5yc1jr3a5d,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x0000000001010000000FDB7AF6DD325C406F42C92003221DC0,58.228395062954,15,2023-06-14 03:32:20,"{""lla"": {""alt"": 58.22839506295382, ""lat"": -7.283215057643818, ""lng"": 112.79479753492156}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.41778174085695, ""coordinate"": {""x"": 80.02631325337406, ""y"": -815.1843571830382, ""z"": 58.22839506295382}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ynycdpp8d6f1c4c7tdx,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000FD33C77472325C40A6AB0BFB05201DC0,52.503401363352,15,2023-06-14 03:37:07,"{""lla"": {""alt"": 52.50340136335214, ""lat"": -7.281272814357145, ""lng"": 112.7882358498942}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 98.07659712192908, ""coordinate"": {""x"": -643.725839636205, ""y"": -599.2133562887808, ""z"": 52.50340136335214}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ynz79na45vbyyevsjgx,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x0000000001010000009F376C17DE325C40580884BC0C221DC0,58.151234569249,15,2023-06-14 03:32:21,"{""lla"": {""alt"": 58.1512345692492, ""lat"": -7.28325171047077, ""lng"": 112.79480538910173}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.78947368256637, ""coordinate"": {""x"": 80.89262728254849, ""y"": -819.2600387632789, ""z"": 58.1512345692492}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ynzc6qd7c29pgp3jrkv,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000D9C9FCF271325C40B1EBAD5800201DC0,52.469387757974,15,2023-06-14 03:37:08,"{""lla"": {""alt"": 52.469387757973784, ""lat"": -7.281251321425734, ""lng"": 112.78820490537792}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 98.28842562543215, ""coordinate"": {""x"": -647.139011734411, ""y"": -596.8234189551243, ""z"": 52.469387757973784}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp0m596rwr7rbz5vm00,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000F55C327171325C40BB2B50B6FA1F1DC0,52.435374152595,15,2023-06-14 03:37:09,"{""lla"": {""alt"": 52.43537415259542, ""lat"": -7.2812298284943235, ""lng"": 112.78817396086166}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 98.50025412893524, ""coordinate"": {""x"": -650.5521838363122, ""y"": -594.4334817330196, ""z"": 52.43537415259542}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp0vcft49v3h55q0xhx,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x0000000001010000002E945D38DE325C40D0CD3E5816221DC0,58.074074075545,15,2023-06-14 03:32:22,"{""lla"": {""alt"": 58.07407407554458, ""lat"": -7.283288363297722, ""lng"": 112.7948132432819}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.16116562427578, ""coordinate"": {""x"": 81.75894131357056, ""y"": -823.335720678983, ""z"": 58.07407407554458}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp1hgmvncr32gmzs13n,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000BDF04E59DE325C40B993F9F31F221DC0,57.99691358184,15,2023-06-14 03:32:23,"{""lla"": {""alt"": 57.99691358183996, ""lat"": -7.283325016124674, ""lng"": 112.79482109746203}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.5328575659852, ""coordinate"": {""x"": 82.62525534459263, ""y"": -827.4114029292266, ""z"": 57.99691358183996}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp1ppdtzk5zdwqh3tx9,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000D2F267EF70325C40C66BF213F51F1DC0,52.401360547217,15,2023-06-14 03:37:10,"{""lla"": {""alt"": 52.40136054721706, ""lat"": -7.281208335562913, ""lng"": 112.7881430163454}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 98.71208263243834, ""coordinate"": {""x"": -653.9653559363658, ""y"": -592.0435446289332, ""z"": 52.40136054721706}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp2323y20adtd8kj5d0,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000EE859D6D70325C40D1AB9471EF1F1DC0,52.367346941839,15,2023-06-14 03:37:11,"{""lla"": {""alt"": 52.367346941838704, ""lat"": -7.281186842631503, ""lng"": 112.78811207182912}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 98.92391113594142, ""coordinate"": {""x"": -657.3785280382671, ""y"": -589.6536076363985, ""z"": 52.367346941838704}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp2kf8byvppm3v6zbck,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x0000000001010000004C4D407ADE325C403159B48F29221DC0,57.919753088135,15,2023-06-14 03:32:24,"{""lla"": {""alt"": 57.919753088135344, ""lat"": -7.283361668951626, ""lng"": 112.7948289516422}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.90454950769461, ""coordinate"": {""x"": 83.49156937191941, ""y"": -831.487085510199, ""z"": 57.919753088135344}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp3a1j4p7qs6jpm614r,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000DBA9319BDE325C401A1F6F2B33221DC0,57.842592594431,15,2023-06-14 03:32:25,"{""lla"": {""alt"": 57.84259259443073, ""lat"": -7.283398321778577, ""lng"": 112.79483680582236}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 67.27624144940403, ""coordinate"": {""x"": 84.35788340294148, ""y"": -835.5627684275587, ""z"": 57.84259259443073}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp3ey5vbcverhcwj9v9,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x0000000001010000000A19D3EB6F325C40DCEB36CFE91F1DC0,52.33333333646,15,2023-06-14 03:37:12,"{""lla"": {""alt"": 52.33333333646034, ""lat"": -7.2811653497000925, ""lng"": 112.78808112731284}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 99.13573963944452, ""coordinate"": {""x"": -660.7917001383206, ""y"": -587.2636707595727, ""z"": 52.33333333646034}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp48r0h3g8z8vswtn0v,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000E7AE086A6F325C40E72BD92CE41F1DC0,52.299319731082,15,2023-06-14 03:37:13,"{""lla"": {""alt"": 52.29931973108198, ""lat"": -7.281143856768682, ""lng"": 112.78805018279658}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 99.3475681429476, ""coordinate"": {""x"": -664.2048722402219, ""y"": -584.8737339990332, ""z"": 52.29931973108198}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp4d4hk63m8r5dryw2m,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x0000000001010000006A0623BCDE325C4092E429C73C221DC0,57.765432100726,15,2023-06-14 03:32:26,"{""lla"": {""alt"": 57.76543210072611, ""lat"": -7.283434974605529, ""lng"": 112.79484466000252}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 67.64793339111344, ""coordinate"": {""x"": 85.22419743396355, ""y"": -839.638451675647, ""z"": 57.76543210072611}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp5g1qj9ej3wgpxy85d,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000F96214DDDE325C407BAAE46246221DC0,57.688271607021,15,2023-06-14 03:32:27,"{""lla"": {""alt"": 57.68827160702149, ""lat"": -7.283471627432481, ""lng"": 112.79485251418268}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 68.01962533282286, ""coordinate"": {""x"": 86.09051146313797, ""y"": -843.71413525585, ""z"": 57.68827160702149}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp5w7g7xjrgpqa12fwm,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x00000000010100000003423EE86E325C40F26B7B8ADE1F1DC0,52.265306125704,15,2023-06-14 03:37:14,"{""lla"": {""alt"": 52.26530612570362, ""lat"": -7.281122363837272, ""lng"": 112.78801923828031}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 99.55939664645068, ""coordinate"": {""x"": -667.6180443421231, ""y"": -582.4837973508537, ""z"": 52.26530612570362}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp6g484h9c9sar2df10,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x0000000001010000001FD573666E325C40FDAB1DE8D81F1DC0,52.231292520325,15,2023-06-14 03:37:15,"{""lla"": {""alt"": 52.23129252032526, ""lat"": -7.281100870905862, ""lng"": 112.78798829376404}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 99.77122514995376, ""coordinate"": {""x"": -671.0312164440244, ""y"": -580.0938608175748, ""z"": 52.23129252032526}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp7dv1774cc7f26dpgw,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x00000000010100000089BF05FEDE325C40F36F9FFE4F221DC0,57.611111113317,15,2023-06-14 03:32:28,"{""lla"": {""alt"": 57.61111111331687, ""lat"": -7.283508280259433, ""lng"": 112.79486036836283}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 68.39131727453227, ""coordinate"": {""x"": 86.95682549231239, ""y"": -847.7898191717472, ""z"": 57.61111111331687}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp7ybysra1stry64s37,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000FB6AA9E46D325C4008ECBF45D31F1DC0,52.197278914947,15,2023-06-14 03:37:16,"{""lla"": {""alt"": 52.1972789149469, ""lat"": -7.281079377974451, ""lng"": 112.78795734924776}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 99.98305365345684, ""coordinate"": {""x"": -674.4443885440779, ""y"": -577.7039243998892, ""z"": 52.1972789149469}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp81qd7zam11h1a0df7,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x00000000010100000018FEDE626D325C40A32B62A3CD1F1DC0,52.163265309569,15,2023-06-14 03:37:17,"{""lla"": {""alt"": 52.16326530956854, ""lat"": -7.281057885043041, ""lng"": 112.7879264047315}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 100.19488215695996, ""coordinate"": {""x"": -677.8575606459792, ""y"": -575.313988095372, ""z"": 52.16326530956854}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp8tq5vkj9xs2jk7hqq,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000181CF71EDF325C40DC355A9A59221DC0,57.533950619612,15,2023-06-14 03:32:29,"{""lla"": {""alt"": 57.533950619612256, ""lat"": -7.283544933086384, ""lng"": 112.794868222543}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 68.76300921624168, ""coordinate"": {""x"": 87.82313952148682, ""y"": -851.8655034197591, ""z"": 57.533950619612256}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yp9656jn4m3z5v2nysj,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000A778E83FDF325C4054FB143663221DC0,57.456790125908,15,2023-06-14 03:32:30,"{""lla"": {""alt"": 57.45679012590764, ""lat"": -7.283581585913336, ""lng"": 112.79487607672314}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 69.1347011579511, ""coordinate"": {""x"": 88.68945355066124, ""y"": -855.941188001502, ""z"": 57.45679012590764}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypacsh2j61mg4r97a6h,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x000000000101000000F49314E16C325C40AE6B0401C81F1DC0,52.12925170419,15,2023-06-14 03:37:18,"{""lla"": {""alt"": 52.12925170419018, ""lat"": -7.281036392111631, ""lng"": 112.78789546021522}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 100.40671066046303, ""coordinate"": {""x"": -681.2707327460328, ""y"": -572.9240519056399, ""z"": 52.12925170419018}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypahnz0pcfc11662ezg,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x00000000010100000036D5D960DF325C403DC1CFD16C221DC0,57.379629632203,15,2023-06-14 03:32:31,"{""lla"": {""alt"": 57.37962963220302, ""lat"": -7.283618238740289, ""lng"": 112.79488393090332}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 69.50639309966051, ""coordinate"": {""x"": 89.55576758353097, ""y"": -860.0168729142048, ""z"": 57.37962963220302}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypb1kbge4fbvts2nesh,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x00000000010100000010274A5F6C325C40B9ABA65EC21F1DC0,52.095238098812,15,2023-06-14 03:37:19,"{""lla"": {""alt"": 52.09523809881182, ""lat"": -7.28101489918022, ""lng"": 112.78786451569896}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 100.61853916396612, ""coordinate"": {""x"": -684.683904847934, ""y"": -570.5341158306928, ""z"": 52.09523809881182}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypba4q2rr0r7zfddx4n,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000C531CB81DF325C40B5868A6D76221DC0,57.302469138498,15,2023-06-14 03:32:32,"{""lla"": {""alt"": 57.3024691384984, ""lat"": -7.28365489156724, ""lng"": 112.79489178508346}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 69.87808504136993, ""coordinate"": {""x"": 90.42208161270538, ""y"": -864.0925581630637, ""z"": 57.3024691384984}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypcg9mk64bx4q8y7d22,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x0000000001010000002DBA7FDD6B325C40C4EB48BCBC1F1DC0,52.061224493433,15,2023-06-14 03:37:20,"{""lla"": {""alt"": 52.06122449343346, ""lat"": -7.280993406248809, ""lng"": 112.78783357118267}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 100.8303676674692, ""coordinate"": {""x"": -688.0970769479876, ""y"": -568.1441798713391, ""z"": 52.06122449343346}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypcn2ay7h9dh3gsbcs2,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000548EBCA2DF325C409E4C450980221DC0,57.225308644794,15,2023-06-14 03:32:33,"{""lla"": {""alt"": 57.225308644793785, ""lat"": -7.283691544394192, ""lng"": 112.79489963926362}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 70.24977698307934, ""coordinate"": {""x"": 91.28839564187982, ""y"": -868.1682437450766, ""z"": 57.225308644793785}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypdfpgnvqmfzj3xfqjc,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x000000000101000000E3EAADC3DF325C40161200A589221DC0,57.148148151089,15,2023-06-14 03:32:34,"{""lla"": {""alt"": 57.14814815108917, ""lat"": -7.283728197221143, ""lng"": 112.79490749344376}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 70.62146892478876, ""coordinate"": {""x"": 92.15470967105423, ""y"": -872.2439296593193, ""z"": 57.14814815108917}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypdgyf08pke73wqcx5a,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqhs3jz0q80vdc1fnbs,0x0000000001010000000950B55B6B325C40CE2BEB19B71F1DC0,52.027210888055,15,2023-06-14 03:37:21,"{""lla"": {""alt"": 52.027210888055095, ""lat"": -7.2809719133174, ""lng"": 112.78780262666642}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 101.0421961709723, ""coordinate"": {""x"": -691.5102490480411, ""y"": -565.754244023768, ""z"": 52.027210888055095}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypek4d48r53ts5rea57,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vraaxcy8rz4vmme48vq,0x00000000010100000073479FE4DF325C40FFD7BA4093221DC0,57.070987657385,15,2023-06-14 03:32:35,"{""lla"": {""alt"": 57.07098765738455, ""lat"": -7.283764850048096, ""lng"": 112.79491534762394}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 70.99316086649817, ""coordinate"": {""x"": 93.0210237020763, ""y"": -876.3196159072933, ""z"": 57.07098765738455}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypfhxxtpjbr033a1aa0,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x000000000101000000F9F9ED02E0325C404B61AE179C221DC0,57,15,2023-06-14 03:32:36,"{""lla"": {""alt"": 57, ""lat"": -7.2837985706504, ""lng"": 112.79492257347}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 71.36485280820759, ""coordinate"": {""x"": 93.81803264476112, ""y"": -880.0692477162463, ""z"": 57}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypgq1kse9kvjjcqe9y4,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x00000000010100000019E231A0E0325C40F12F234A9D221DC0,56.967191600971,15,2023-06-14 03:32:37,"{""lla"": {""alt"": 56.96719160097089, ""lat"": -7.283803137204755, ""lng"": 112.79496006843156}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 71.736544749917, ""coordinate"": {""x"": 97.95371715501568, ""y"": -880.5770351533911, ""z"": 56.96719160097089}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yph5cp6w6hjxzz0zpk3,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x00000000010100000039CA753DE1325C4026FE977C9E221DC0,56.934383201942,15,2023-06-14 03:32:38,"{""lla"": {""alt"": 56.934383201941785, ""lat"": -7.283807703759109, ""lng"": 112.79499756339308}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 72.10823669162642, ""coordinate"": {""x"": 102.08940166711788, ""y"": -881.0848225961943, ""z"": 56.934383201941785}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypjrqqjhvjz8nc93e5v,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x00000000010100000059B2B9DAE1325C40CBCC0CAF9F221DC0,56.901574802913,15,2023-06-14 03:32:39,"{""lla"": {""alt"": 56.90157480291268, ""lat"": -7.283812270313464, ""lng"": 112.79503505835464}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 72.47992863333583, ""coordinate"": {""x"": 106.22508617922009, ""y"": -881.5926100416535, ""z"": 56.90157480291268}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypm9b9hc77kkx2kjkrg,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x000000000101000000399DFD77E2325C40009B81E1A0221DC0,56.868766403884,15,2023-06-14 03:32:40,"{""lla"": {""alt"": 56.86876640388357, ""lat"": -7.283816836867819, ""lng"": 112.79507255331616}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 72.85162057504525, ""coordinate"": {""x"": 110.36077069132229, ""y"": -882.1003974945032, ""z"": 56.86876640388357}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypnxscjbqyranvzbsdq,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x00000000010100000059854115E3325C40A669F613A2221DC0,56.835958004854,15,2023-06-14 03:32:41,"{""lla"": {""alt"": 56.83595800485446, ""lat"": -7.283821403422173, ""lng"": 112.7951100482777}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 73.22331251675466, ""coordinate"": {""x"": 114.49645520157682, ""y"": -882.6081849505864, ""z"": 56.83595800485446}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypp86w7azb14pfjjjh6,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x0000000001010000007A6D85B2E3325C40DB376B46A3221DC0,56.803149605825,15,2023-06-14 03:32:42,"{""lla"": {""alt"": 56.803149605825354, ""lat"": -7.283825969976529, ""lng"": 112.79514754323924}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 73.59500445846408, ""coordinate"": {""x"": 118.6321397118314, ""y"": -883.115972412328, ""z"": 56.803149605825354}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6ypqdj30vntyrhmk8gbt,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x0000000001010000009A55C94FE4325C408006E078A4221DC0,56.770341206796,15,2023-06-14 03:32:43,"{""lla"": {""alt"": 56.770341206796246, ""lat"": -7.283830536530884, ""lng"": 112.79518503820078}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 73.96669640017349, ""coordinate"": {""x"": 122.76782422393356, ""y"": -883.6237598807672, ""z"": 56.770341206796246}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yprdfgj9902rdb35adk,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x000000000101000000BA3D0DEDE4325C40B5D454ABA5221DC0,56.737532807767,15,2023-06-14 03:32:44,"{""lla"": {""alt"": 56.73753280776714, ""lat"": -7.283835103085239, ""lng"": 112.79522253316232}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 74.3383883418829, ""coordinate"": {""x"": 126.90350873603576, ""y"": -884.1315473541721, ""z"": 56.73753280776714}}",2023-06-14 03:29:27,2023-06-14 03:29:27
01h2vz6yps2q6np422dgfzpnqz,01h2vz6vr5ggndg6t08mg5scs7,01h2vz6vrbg8rtp4gmexe51r52,0x000000000101000000DA25518AE5325C405BA3C9DDA6221DC0,56.704724408738,15,2023-06-14 03:32:45,"{""lla"": {""alt"": 56.70472440873803, ""lat"": -7.283839669639593, ""lng"": 112.79526002812386}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 74.71008028359232, ""coordinate"": {""x"": 131.03919324813796, ""y"": -884.6393348315032, ""z"": 56.70472440873803}}",2023-06-14 03:29:27,2023-06-14 03:29:27
